,county name,pop_density,mean_PRE,sd_PRE,mean_POST,sd_POST
2303,"Venango, Pennsylvania, US",81.5,0.0,0.0,0.0,0.0
2304,"Warren, Pennsylvania, US",47.3,0.0,0.0,0.0,0.0
2305,"Washington, Pennsylvania, US",242.5,0.0,0.0,0.0,0.0
2306,"Wayne, Pennsylvania, US",72.8,0.0,0.0,0.0,0.0
2307,"Westmoreland, Pennsylvania, US",355.4,0.0,0.0,0.06077385226465157,0.06077385226465156
2308,"Wyoming, Pennsylvania, US",71.2,0.0,0.0,0.0,0.0
2309,"York, Pennsylvania, US",481.1,0.0,0.0,0.1373265360835137,0.09392116258081579
2310,"Bristol, Rhode Island, US",2064.0,0.0,0.0,0.0,0.0
2311,"Kent, Rhode Island, US",985.9,0.0,0.0,0.0,0.0
2312,"Newport, Rhode Island, US",809.6,0.0,0.0,0.0,0.0
2313,"Providence, Rhode Island, US",1530.3,0.0,0.0,0.0,0.0
2314,"Washington, Rhode Island, US",385.7,0.0,0.0,0.0,0.0
2315,"Abbeville, South Carolina, US",51.8,0.0,0.0,0.0,0.0
2316,"Aiken, South Carolina, US",149.5,0.0,0.0,0.0,0.0
2317,"Allendale, South Carolina, US",25.5,0.0,0.0,0.0,0.0
2318,"Anderson, South Carolina, US",261.6,0.18310204811135167,0.12161370641995044,0.0638532029707488,0.04224422341454336
2319,"Bamberg, South Carolina, US",40.6,0.0,0.0,0.0,0.0
2320,"Barnwell, South Carolina, US",41.2,0.0,0.0,0.0,0.0
2321,"Beaufort, South Carolina, US",281.5,0.2310490601866485,0.11652094709288939,0.050683138513520534,0.0334033655084342
2322,"Berkeley, South Carolina, US",161.8,0.0,0.0,0.0,0.0
2323,"Calhoun, South Carolina, US",39.8,0.0,0.0,0.0,0.0
2324,"Charleston, South Carolina, US",382.3,0.05331901388922658,0.05331901388922658,0.0,0.13099250440908566
2325,"Cherokee, South Carolina, US",140.9,0.0,0.0,0.0,0.0
2326,"Chester, South Carolina, US",57.1,0.0,0.0,0.0,0.0
2327,"Chesterfield, South Carolina, US",58.5,0.0,0.0,0.0,0.0
2328,"Clarendon, South Carolina, US",57.6,0.0,0.0,0.1732867951399863,0.09329192237105007
2329,"Colleton, South Carolina, US",36.8,0.0,0.0,0.0,0.0
2330,"Darlington, South Carolina, US",122.4,0.0,0.0,0.0,0.0
2331,"Dillon, South Carolina, US",79.2,0.0,0.0,0.0,0.0
2332,"Dorchester, South Carolina, US",238.2,0.0,0.0,0.0,0.0
2333,"Edgefield, South Carolina, US",53.9,0.0,0.0,0.0,0.0
2334,"Fairfield, South Carolina, US",34.9,0.0,0.0,0.0,0.0
2335,"Florence, South Carolina, US",171.1,0.10058986952713131,0.05567407520873593,0.04205902957765161,0.027662470195861204
2336,"Georgetown, South Carolina, US",73.9,0.0,,0.0,0.0
2337,"Greenville, South Carolina, US",574.7,0.07701635339554948,0.07701635339554948,0.17328679513998627,0.08926500731766902
2338,"Greenwood, South Carolina, US",153.2,0.0,0.0,0.0,0.0
2339,"Hampton, South Carolina, US",37.7,0.0,0.0,0.0,0.0
2340,"Horry, South Carolina, US",237.5,0.14631253749400908,0.07018987509264629,0.04205902957765161,0.027662470195861204
2341,"Jasper, South Carolina, US",37.8,0.0,0.0,0.0,0.0
2342,"Kershaw, South Carolina, US",84.9,0.05331901388922658,0.05331901388922659,0.08664339756999315,0.05780297538738535
2343,"Lancaster, South Carolina, US",139.6,0.0,0.0,0.0,0.0
2344,"Laurens, South Carolina, US",93.2,0.0,0.0,0.0,0.0
2345,"Lee, South Carolina, US",46.9,0.17328679513998632,0.17328679513998632,0.05068313851352055,0.05068313851352055
2346,"Lexington, South Carolina, US",375.4,0.054930614433405474,0.05493061443340548,0.08664339756999313,0.06465945699640394
2347,"McCormick, South Carolina, US",28.5,0.0,0.0,0.0,0.0
2348,"Marion, South Carolina, US",67.6,0.0,0.0,0.0,0.0
2349,"Marlboro, South Carolina, US",60.3,0.0,0.0,0.0,0.0
2350,"Newberry, South Carolina, US",59.5,0.0,0.0,0.0,0.0
2351,"Oconee, South Carolina, US",118.6,0.0,0.0,0.0,0.0
2352,"Orangeburg, South Carolina, US",83.6,0.0,0.0,0.0,0.0
2353,"Pickens, South Carolina, US",240.2,0.0,0.0,0.0,0.0
2354,"Richland, South Carolina, US",507.9,0.19908438546978385,0.08993266021941378,0.06385320297074885,0.045973904765932695
2355,"Saluda, South Carolina, US",43.9,0.0,0.0,0.0,0.0
2356,"Spartanburg, South Carolina, US",351.9,0.0,0.0,0.19804205158855578,0.1980420515885558
2357,"Sumter, South Carolina, US",161.6,0.04054651081081645,0.04054651081081645,0.03596025905647259,0.035960259056472585
2358,"Union, South Carolina, US",56.3,0.0,0.0,0.0,0.0
2359,"Williamsburg, South Carolina, US",36.8,0.0,0.0,0.0,0.0
2360,"York, South Carolina, US",332.2,0.13862943611198902,0.13862943611198902,0.05068313851352055,0.05068313851352055
2361,"Aurora, South Dakota, US",3.8,0.0,0.0,0.0,0.0
2362,"Beadle, South Dakota, US",13.8,0.0,0.0,0.08664339756999315,0.08664339756999313
2363,"Bennett, South Dakota, US",2.9,0.0,0.0,0.0,0.0
2364,"Bon Homme, South Dakota, US",12.5,0.0,0.0,0.0,0.0
2365,"Brookings, South Dakota, US",40.3,0.0,0.0,0.0,0.0
2366,"Brown, South Dakota, US",21.3,0.0,0.0,0.0,0.0
2367,"Brule, South Dakota, US",6.4,0.0,0.0,0.0,0.0
2368,"Buffalo, South Dakota, US",4.1,0.0,0.0,0.0,0.0
2369,"Butte, South Dakota, US",4.5,0.0,0.0,0.0,0.0
2370,"Campbell, South Dakota, US",2.0,0.0,0.0,0.0,0.0
2371,"Charles Mix, South Dakota, US",8.3,0.0,0.0,0.0,0.0
2372,"Clark, South Dakota, US",3.9,0.0,0.0,0.0,0.0
2373,"Clay, South Dakota, US",33.6,0.0,0.0,0.0,0.0
2374,"Codington, South Dakota, US",39.5,0.0,0.0,0.0,0.0
2375,"Corson, South Dakota, US",1.6,0.0,0.0,0.0,0.0
2376,"Custer, South Dakota, US",5.3,0.0,0.0,0.0,0.0
2377,"Davison, South Dakota, US",44.8,0.0,0.0,0.0,0.0
2378,"Day, South Dakota, US",5.6,0.0,0.0,0.0,0.0
2379,"Deuel, South Dakota, US",7.0,0.0,0.0,0.0,0.0
2380,"Dewey, South Dakota, US",2.3,0.0,0.0,0.0,0.0
2381,"Douglas, South Dakota, US",7.0,0.0,0.0,0.0,0.0
2382,"Edmunds, South Dakota, US",3.6,0.0,0.0,0.0,0.0
2383,"Fall River, South Dakota, US",4.1,0.0,0.0,0.0,0.0
2384,"Faulk, South Dakota, US",2.4,0.0,0.0,0.0,0.0
2385,"Grant, South Dakota, US",10.8,0.0,0.0,0.0,0.0
2386,"Gregory, South Dakota, US",4.2,0.0,0.0,0.0,0.0
2387,"Haakon, South Dakota, US",1.1,0.0,0.0,0.0,0.0
2388,"Hamlin, South Dakota, US",11.6,0.0,0.0,0.0,0.0
2389,"Hand, South Dakota, US",2.4,0.0,0.0,0.0,0.0
2390,"Hanson, South Dakota, US",7.7,0.0,0.0,0.0,0.0
2391,"Harding, South Dakota, US",0.5,0.0,0.0,0.0,0.0
2392,"Hughes, South Dakota, US",23.0,0.0,0.0,0.0,0.0
2393,"Hutchinson, South Dakota, US",9.0,0.0,0.0,0.0,0.0
2394,"Hyde, South Dakota, US",1.7,0.0,0.0,0.0,0.0
2395,"Jackson, South Dakota, US",1.6,0.0,0.0,0.0,0.0
2396,"Jerauld, South Dakota, US",3.9,0.0,0.0,0.0,0.0
2397,"Jones, South Dakota, US",1.0,0.0,0.0,0.0,0.0
2398,"Kingsbury, South Dakota, US",6.2,0.0,0.0,0.0,0.0
2399,"Lake, South Dakota, US",19.9,0.0,0.0,0.0,0.0
2400,"Lawrence, South Dakota, US",30.1,0.0,0.0,0.0,0.0
2401,"Lincoln, South Dakota, US",77.7,0.0,0.0,0.0,0.0
2402,"Lyman, South Dakota, US",2.3,0.0,0.0,0.0,0.0
2403,"McCook, South Dakota, US",9.8,0.0,0.0,0.0,0.0
2404,"McPherson, South Dakota, US",2.2,0.0,0.0,0.0,0.0
2405,"Marshall, South Dakota, US",5.6,0.0,0.0,0.0,0.0
2406,"Meade, South Dakota, US",7.3,0.0,0.0,0.0,0.0
2407,"Mellette, South Dakota, US",1.6,0.0,0.0,0.0,0.0
2408,"Miner, South Dakota, US",4.2,0.0,0.0,0.0,0.0
2409,"Minnehaha, South Dakota, US",210.0,0.0,0.0,0.0990210257942779,0.09902102579427789
2410,"Moody, South Dakota, US",12.5,0.0,0.0,0.0,0.0
2411,"Pennington, South Dakota, US",36.4,0.0,0.0,0.0,0.0
2412,"Perkins, South Dakota, US",1.0,0.0,0.0,0.0,0.0
2413,"Potter, South Dakota, US",2.7,0.0,0.0,0.0,0.0
2414,"Roberts, South Dakota, US",9.2,0.0,0.0,0.0,0.0
2415,"Sanborn, South Dakota, US",4.1,0.0,0.0,0.0,0.0
2416,"Spink, South Dakota, US",4.3,0.0,0.0,0.0,0.0
2417,"Stanley, South Dakota, US",2.1,0.0,0.0,0.0,0.0
2418,"Sully, South Dakota, US",1.4,0.0,0.0,0.0,0.0
2419,"Todd, South Dakota, US",6.9,0.0,0.0,0.0,0.0
2420,"Tripp, South Dakota, US",3.5,0.0,0.0,0.0,0.0
2421,"Turner, South Dakota, US",13.5,0.0,0.0,0.0,0.0
2422,"Union, South Dakota, US",31.3,0.0,0.0,0.0,0.0
2423,"Walworth, South Dakota, US",7.7,0.0,0.0,0.0,0.0
2424,"Yankton, South Dakota, US",43.1,0.0,0.0,0.0,0.0
2425,"Ziebach, South Dakota, US",1.4,0.0,0.0,0.0,0.0
2426,"Anderson, Tennessee, US",222.8,0.0,0.0,0.0,0.0
2427,"Bedford, Tennessee, US",95.1,0.0,0.0,0.0,0.0
2428,"Benton, Tennessee, US",41.8,0.0,0.0,0.0,0.0
2429,"Bledsoe, Tennessee, US",31.7,0.0,0.0,0.0,0.0
2430,"Blount, Tennessee, US",220.2,0.0,0.0,0.057923586872594926,0.057923586872594926
2431,"Bradley, Tennessee, US",301.0,0.0,0.0,0.0,0.0
2432,"Campbell, Tennessee, US",84.8,0.0,0.0,0.0,0.0
2433,"Cannon, Tennessee, US",52.0,0.0,0.0,0.0,0.0
2434,"Carroll, Tennessee, US",47.6,0.0,0.0,0.0,0.0
2435,"Carter, Tennessee, US",168.3,0.0,0.0,0.0,0.0
2436,"Cheatham, Tennessee, US",129.3,0.0,0.0,0.0,0.0
2437,"Chester, Tennessee, US",60.0,0.0,0.0,0.0,0.0
2438,"Claiborne, Tennessee, US",74.1,0.0,0.0,0.0,0.0
2439,"Clay, Tennessee, US",33.2,0.0,0.0,0.0,0.0
2440,"Cocke, Tennessee, US",82.1,0.0,0.0,0.0,0.0
2441,"Coffee, Tennessee, US",123.1,0.0,0.0,0.0,0.0
2442,"Crockett, Tennessee, US",54.9,0.0,0.0,0.0,0.0
2443,"Cumberland, Tennessee, US",82.3,0.0,0.0,0.0,0.0
2444,"Davidson, Tennessee, US",1243.3,0.11198496682675346,0.05041494538921397,0.12260365662646575,0.050885680825406454
2445,"Decatur, Tennessee, US",35.2,0.0,0.0,0.0,0.0
2446,"DeKalb,Tennessee,US",61.5,0.0,0.0,0.0,0.0
2447,"Dickson, Tennessee, US",101.4,0.0,0.0,0.0,0.0
2448,"Dyer, Tennessee, US",74.8,0.0,0.0,0.0,0.0
2449,"Fayette, Tennessee, US",54.5,0.0,0.0,0.0,0.0
2450,"Fentress, Tennessee, US",36.0,0.0,0.0,0.0,0.0
2451,"Franklin, Tennessee, US",74.0,0.0,0.0,0.0,0.0
2452,"Gibson, Tennessee, US",82.4,0.0,0.0,0.0,0.0
2453,"Giles, Tennessee, US",48.3,0.0,0.0,0.0,0.0
2454,"Grainger, Tennessee, US",80.7,0.0,0.0,0.0,0.0
2455,"Greene, Tennessee, US",110.6,0.0,0.0,0.0,0.0
2456,"Grundy, Tennessee, US",38.0,0.0,0.0,0.0,0.0
2457,"Hamblen, Tennessee, US",388.0,0.0,0.0,0.0,0.0
2458,"Hamilton, Tennessee, US",620.3,0.1890401401527123,0.10853140600071523,0.027892943914276262,0.018297907367899217
2459,"Hancock, Tennessee, US",30.7,0.0,0.0,0.0,0.0
2460,"Hardeman, Tennessee, US",40.8,0.0,0.0,0.0,0.0
2461,"Hardin, Tennessee, US",45.1,0.0,0.0,0.0,0.0
2462,"Hawkins, Tennessee, US",116.7,0.0,0.0,0.08664339756999315,0.08664339756999313
2463,"Haywood, Tennessee, US",35.2,0.0,0.0,0.0,0.0
2464,"Henderson, Tennessee, US",53.4,0.0,0.0,0.0,0.0
2465,"Henry, Tennessee, US",57.5,0.0,0.0,0.0,0.0
2466,"Hickman, Tennessee, US",40.3,0.0,0.0,0.0,0.0
2467,"Houston, Tennessee, US",42.1,0.0,0.0,0.0,0.0
2468,"Humphreys, Tennessee, US",34.9,0.0,0.0,0.0,0.0
2469,"Jackson, Tennessee, US",37.7,0.0,0.0,0.0,0.0
2470,"Jefferson, Tennessee, US",187.6,0.0,0.0,0.0,0.0
2471,"Johnson, Tennessee, US",61.1,0.0,0.0,0.0,0.0
2472,"Knox, Tennessee, US",850.5,0.0,0.0,0.1732867951399863,0.14729740191942672
2473,"Lake, Tennessee, US",47.2,0.0,0.0,0.0,0.0
2474,"Lauderdale, Tennessee, US",58.9,0.0,0.0,0.0,0.0
2475,"Lawrence, Tennessee, US",67.8,0.0,0.0,0.0,0.0
2476,"Lewis, Tennessee, US",43.1,0.0,0.0,0.0,0.0
2477,"Lincoln, Tennessee, US",58.5,0.0,0.0,0.0,0.0
2478,"Loudon, Tennessee, US",211.8,0.0,0.0,0.0,0.0
2479,"McMinn, Tennessee, US",121.5,0.0,0.0,0.0,0.0
2480,"McNairy, Tennessee, US",46.3,0.0,0.0,0.0,0.0
2481,"Macon, Tennessee, US",72.4,0.0,0.0,0.11552453009332425,0.11552453009332425
2482,"Madison, Tennessee, US",176.4,0.0,0.0,0.0,0.0
2483,"Marion, Tennessee, US",56.7,0.0,0.0,0.0,0.0
2484,"Marshall, Tennessee, US",81.5,0.0,0.0,0.0,0.0
2485,"Maury, Tennessee, US",132.0,0.0,0.0,0.0,0.0
2486,"Meigs, Tennessee, US",60.2,0.0,0.0,0.0,0.0
2487,"Monroe, Tennessee, US",70.0,0.0,0.0,0.0,0.0
2488,"Montgomery, Tennessee, US",319.6,0.0,,0.08664339756999315,0.08664339756999313
2489,"Moore, Tennessee, US",49.2,0.0,0.0,0.0,0.0
2490,"Morgan, Tennessee, US",42.1,0.0,0.0,0.0,0.0
2491,"Obion, Tennessee, US",58.4,0.0,0.0,0.0,0.0
2492,"Overton, Tennessee, US",50.9,0.0,0.0,0.0,0.0
2493,"Perry, Tennessee, US",19.1,0.0,0.0,0.0,0.0
2494,"Pickett, Tennessee, US",31.2,0.0,0.0,0.0,0.0
2495,"Polk, Tennessee, US",38.7,0.0,0.0,0.0,0.0
2496,"Putnam, Tennessee, US",180.3,0.0,0.0,0.0,0.0
2497,"Rhea, Tennessee, US",100.9,0.0,0.0,0.0,0.0
2498,"Roane, Tennessee, US",150.2,0.0,0.0,0.0,0.0
2499,"Robertson, Tennessee, US",139.2,0.0,0.0,0.0,0.0
2500,"Rutherford, Tennessee, US",424.0,0.3662040962227033,0.3662040962227033,0.08664339756999313,0.08664339756999312
2501,"Scott, Tennessee, US",41.8,0.0,0.0,0.0,0.0
2502,"Sequatchie, Tennessee, US",53.1,0.0,0.0,0.0,0.0
2503,"Sevier, Tennessee, US",151.7,0.0,0.0,0.0,0.0
2504,"Shelby, Tennessee, US",1215.5,0.34255646754262437,0.2709944291155159,0.08082839561563153,0.05220943413958977
2505,"Smith, Tennessee, US",61.0,0.0,0.0,0.0,0.0
2506,"Stewart, Tennessee, US",29.0,0.0,0.0,0.0,0.0
2507,"Sullivan, Tennessee, US",379.4,0.0,0.0,0.0,0.0
2508,"Sumner, Tennessee, US",303.4,0.15271512197902593,0.18570682782087414,0.1194389306284295,0.04763520910529989
2509,"Tipton, Tennessee, US",133.3,0.0,0.0,0.0,0.0
2510,"Trousdale, Tennessee, US",68.9,0.0,0.0,0.0,0.0
2511,"Unicoi, Tennessee, US",98.4,0.0,0.0,0.0,0.0
2512,"Union, Tennessee, US",85.5,0.0,0.0,0.0,0.0
2513,"Van Buren, Tennessee, US",20.3,0.0,0.0,0.0,0.0
2514,"Warren, Tennessee, US",92.1,0.0,0.0,0.0,0.0
2515,"Washington, Tennessee, US",376.7,0.0,,0.0,0.0
2516,"Wayne, Tennessee, US",23.2,0.0,0.0,0.0,0.0
2517,"Weakley, Tennessee, US",60.3,0.0,0.0,0.0,0.0
2518,"White, Tennessee, US",68.6,0.0,0.0,0.0,0.0
2519,"Williamson, Tennessee, US",314.4,0.13515503603605486,0.13515503603605486,0.03596025905647259,0.08464418813324372
2520,"Wilson, Tennessee, US",199.7,0.0,0.0,0.0,0.0
2521,"Anderson, Texas, US",55.0,0.0,0.0,0.0,0.0
2522,"Andrews, Texas, US",9.9,0.0,0.0,0.0,0.0
2523,"Angelina, Texas, US",108.8,0.0,0.0,0.0,0.0
2524,"Aransas, Texas, US",91.9,0.0,0.0,0.0,0.0
2525,"Archer, Texas, US",10.0,0.0,0.0,0.0,0.0
2526,"Armstrong, Texas, US",2.1,0.0,0.0,0.0,0.0
2527,"Atascosa, Texas, US",36.8,0.0,0.0,0.0,0.0
2528,"Austin, Texas, US",44.0,0.0,0.0,0.0,0.0
2529,"Bailey, Texas, US",8.7,0.0,0.0,0.0,0.0
2530,"Bandera, Texas, US",25.9,0.0,0.0,0.0,0.0
2531,"Bastrop, Texas, US",83.5,0.0,0.0,0.0,0.0
2532,"Baylor, Texas, US",4.3,0.0,0.0,0.0,0.0
2533,"Bee, Texas, US",36.2,0.0,0.0,0.0,0.0
2534,"Bell, Texas, US",295.2,0.0,0.0,0.1373265360835137,0.09392116258081579
2535,"Bexar, Texas, US",1383.1,0.1712782337713122,0.06346247271289661,0.12541276360797307,0.04201946265045462
2536,"Blanco, Texas, US",14.8,0.0,0.0,0.0,0.0
2537,"Borden, Texas, US",0.7,0.0,0.0,0.0,0.0
2538,"Bosque, Texas, US",18.5,0.0,0.0,0.0,0.0
2539,"Bowie, Texas, US",104.6,0.0,0.0,0.0,0.0
2540,"Brazoria, Texas, US",230.7,0.0,0.0,0.08664339756999315,0.08664339756999313
2541,"Brazos, Texas, US",332.8,0.22396993365350684,0.08549748197423677,0.08664339756999315,0.026642899746851034
2542,"Brewster, Texas, US",1.5,0.0,0.0,0.0,0.0
2543,"Briscoe, Texas, US",1.8,0.0,0.0,0.0,0.0
2544,"Brooks, Texas, US",7.7,0.0,0.0,0.0,0.0
2545,"Brown, Texas, US",40.3,0.0,0.0,0.0,0.0
2546,"Burleson, Texas, US",26.1,0.0,0.0,0.0,0.0
2547,"Burnet, Texas, US",43.0,0.0,0.0,0.0,0.0
2548,"Caldwell, Texas, US",69.8,0.0,0.0,0.0,0.0
2549,"Calhoun, Texas, US",42.2,0.0,0.0,0.0,0.0
2550,"Callahan, Texas, US",15.1,0.0,0.0,0.0,0.0
2551,"Cameron, Texas, US",456.0,0.0,0.0,0.18310204811135167,0.1831020481113517
2552,"Camp, Texas, US",63.3,0.0,0.0,0.0,0.0
2553,"Carson, Texas, US",6.7,0.0,0.0,0.0,0.0
2554,"Cass, Texas, US",32.5,0.0,0.0,0.0,0.0
2555,"Castro, Texas, US",9.0,0.0,,0.0,0.0
2556,"Chambers, Texas, US",58.8,0.0,0.0,0.0,0.0
2557,"Cherokee, Texas, US",48.3,0.0,0.0,0.0,0.0
2558,"Childress, Texas, US",10.1,0.0,0.0,0.0,0.0
2559,"Clay, Texas, US",9.9,0.0,0.0,0.0,0.0
2560,"Cochran, Texas, US",4.0,0.0,0.0,0.0,0.0
2561,"Coke, Texas, US",3.6,0.0,0.0,0.0,0.0
2562,"Coleman, Texas, US",7.0,0.0,0.0,0.0,0.0
2563,"Collin, Texas, US",930.0,0.061034016037117195,0.06103401603711719,0.150496600540742,0.04920452993544011
2564,"Collingsworth, Texas, US",3.3,0.0,0.0,0.0,0.0
2565,"Colorado, Texas, US",21.7,0.0,0.0,0.0,0.0
2566,"Comal, Texas, US",193.9,0.07701635339554948,0.07701635339554948,0.13732653608351367,0.06822968856513137
2567,"Comanche, Texas, US",14.9,0.0,0.0,0.0,0.0
2568,"Concho, Texas, US",4.2,0.0,0.0,0.0,0.0
2569,"Cooke, Texas, US",43.9,0.0,0.0,0.0,0.0
2570,"Coryell, Texas, US",71.7,0.0,0.0,0.0,0.0
2571,"Cottle, Texas, US",1.7,0.0,0.0,0.0,0.0
2572,"Crane, Texas, US",5.6,0.0,0.0,0.0,0.0
2573,"Crockett, Texas, US",1.3,0.0,0.0,0.0,0.0
2574,"Crosby, Texas, US",6.7,0.0,0.0,0.0,0.0
2575,"Culberson, Texas, US",0.6,0.0,0.0,0.0,0.0
2576,"Dallam, Texas, US",4.5,0.0,0.0,0.0,0.0
2577,"Dallas, Texas, US",2718.0,0.1700218681115391,0.0516968636853936,0.07192051811294523,0.016698844071227438
2578,"Dawson, Texas, US",15.4,0.0,0.0,0.0,0.0
2579,"Deaf Smith, Texas, US",12.9,0.0,0.0,0.0,0.0
2580,"Delta, Texas, US",20.4,0.0,0.0,0.0,0.0
2581,"Denton, Texas, US",754.3,0.19459101490553132,0.08749895387773693,0.07737990105077791,0.04122966916692392
2582,"DeWitt, Texas, US",22.1,0.0,0.0,0.0,0.0
2583,"Dickens, Texas, US",2.7,0.0,0.0,0.0,0.0
2584,"Dimmit, Texas, US",7.5,0.0,0.0,0.0,0.0
2585,"Donley, Texas, US",4.0,0.0,0.0,0.0,0.0
2586,"Duval, Texas, US",6.6,0.0,0.0,0.0,0.0
2587,"Eastland, Texas, US",20.1,0.0,0.0,0.0,0.0
2588,"Ector, Texas, US",152.8,0.0,0.0,0.11552453009332425,0.11552453009332427
2589,"Edwards, Texas, US",0.9,0.0,0.0,0.0,0.0
2590,"Ellis, Texas, US",159.9,0.3465735902799725,0.34657359027997253,0.0,0.0
2591,"El Paso, Texas, US",790.6,0.0,0.0,0.23104906018664845,0.23104906018664845
2592,"Erath, Texas, US",35.0,0.0,0.0,0.0,0.0
2593,"Falls, Texas, US",23.3,0.0,0.0,0.0,0.0
2594,"Fannin, Texas, US",38.1,0.0,0.0,0.0,0.0
2595,"Fayette, Texas, US",25.8,0.0,0.0,0.0,0.0
2596,"Fisher, Texas, US",4.4,0.0,0.0,0.0,0.0
2597,"Floyd, Texas, US",6.5,0.0,0.0,0.0,0.0
2598,"Foard, Texas, US",1.9,0.0,0.0,0.0,0.0
2599,"Fort Bend, Texas, US",679.5,0.1788264347149,0.11973533750764957,0.09855717004553378,0.04543372371455201
2600,"Franklin, Texas, US",37.3,0.0,0.0,0.0,0.0
2601,"Freestone, Texas, US",22.6,0.0,0.0,0.0,0.0
2602,"Frio, Texas, US",15.2,0.0,0.0,0.0,0.0
2603,"Gaines, Texas, US",11.7,0.0,0.0,0.0,0.0
2604,"Galveston, Texas, US",769.9,0.0,0.0,0.2599301927099794,0.19734057544524494
2605,"Garza, Texas, US",7.2,0.0,0.0,0.0,0.0
2606,"Gillespie, Texas, US",23.5,0.0,0.0,0.0,0.0
2607,"Glasscock, Texas, US",1.4,0.0,0.0,0.0,0.0
2608,"Goliad, Texas, US",8.5,0.0,0.0,0.0,0.0
2609,"Gonzales, Texas, US",18.6,0.0,0.0,0.0,0.0
2610,"Gray, Texas, US",24.3,0.0,0.0,0.0,0.0
2611,"Grayson, Texas, US",129.6,0.0,0.0,0.0,0.0
2612,"Gregg, Texas, US",445.4,0.0,0.0,0.0,0.0
2613,"Grimes, Texas, US",33.8,0.0,0.0,0.0,0.0
2614,"Guadalupe, Texas, US",184.9,0.0,0.0,0.0,0.0
2615,"Hale, Texas, US",36.1,0.0,0.0,0.40235947810852507,0.23672577678642176
2616,"Hall, Texas, US",3.8,0.0,0.0,0.0,0.0
2617,"Hamilton, Texas, US",10.2,0.0,0.0,0.0,0.0
2618,"Hansford, Texas, US",6.1,0.0,0.0,0.0,0.0
2619,"Hardeman, Texas, US",6.0,0.0,0.0,0.0,0.0
2620,"Hardin, Texas, US",61.3,0.0,0.0,0.08664339756999315,0.08664339756999313
2621,"Harris, Texas, US",2402.4,,,0.104113640366888,0.031611088338262996
2622,"Harrison, Texas, US",72.9,0.0,0.0,0.0,0.0
2623,"Hartley, Texas, US",4.1,0.0,0.0,0.0,0.0
2624,"Haskell, Texas, US",6.5,0.0,0.0,0.0,0.0
2625,"Hays, Texas, US",231.7,0.0,0.0,0.0,0.0
2626,"Hemphill, Texas, US",4.2,0.0,0.0,0.0,0.0
2627,"Henderson, Texas, US",89.9,0.0,0.0,0.0,0.0
2628,"Hidalgo, Texas, US",493.2,0.0,0.0,0.0,0.0
2629,"Hill, Texas, US",36.6,0.0,0.0,0.0,0.0
2630,"Hockley, Texas, US",25.2,0.0,0.0,0.0,0.0
2631,"Hood, Texas, US",121.7,0.0,0.0,0.0,0.0
2632,"Hopkins, Texas, US",45.8,0.0,0.0,0.0,0.0
2633,"Houston, Texas, US",19.3,0.0,0.0,0.0,0.0
2634,"Howard, Texas, US",38.9,0.0,0.0,0.0,0.0
2635,"Hudspeth, Texas, US",0.8,0.0,0.0,0.0,0.0
2636,"Hunt, Texas, US",102.5,0.0,0.0,0.0,0.0
2637,"Hutchinson, Texas, US",25.0,0.0,0.0,0.0,0.0
2638,"Irion, Texas, US",1.5,0.0,0.0,0.0,0.0
2639,"Jack, Texas, US",9.9,0.0,0.0,0.0,0.0
2640,"Jackson, Texas, US",17.0,0.0,0.0,0.0,0.0
2641,"Jasper, Texas, US",38.0,0.0,0.0,0.0,0.0
2642,"Jeff Davis, Texas, US",1.0,0.0,0.0,0.0,0.0
2643,"Jefferson, Texas, US",287.9,0.06931471805599453,0.06931471805599453,0.13732653608351367,0.11354366964242946
2644,"Jim Hogg, Texas, US",4.7,0.0,0.0,0.0,0.0
2645,"Jim Wells, Texas, US",47.2,0.0,0.0,0.0,0.0
2646,"Johnson, Texas, US",208.3,0.0,0.0,0.0,0.0
2647,"Jones, Texas, US",21.8,0.0,0.0,0.0,0.0
2648,"Karnes, Texas, US",19.8,0.0,0.0,0.0,0.0
2649,"Kaufman, Texas, US",132.4,0.0,0.0,0.0,0.0
2650,"Kendall, Texas, US",50.4,0.0,0.0,0.0,0.0
2651,"Kenedy, Texas, US",0.3,0.0,0.0,0.0,0.0
2652,"Kent, Texas, US",0.9,0.0,0.0,0.0,0.0
2653,"Kerr, Texas, US",45.0,0.0,0.0,0.0,0.0
2654,"Kimble, Texas, US",3.7,0.0,0.0,0.0,0.0
2655,"King, Texas, US",0.3,0.0,0.0,0.0,0.0
2656,"Kinney, Texas, US",2.6,0.0,0.0,0.0,0.0
2657,"Kleberg, Texas, US",36.4,0.0,0.0,0.0,0.0
2658,"Knox, Texas, US",4.4,0.0,0.0,0.0,0.0
2659,"Lamar, Texas, US",54.9,0.0,0.0,0.0,0.0
2660,"Lamb, Texas, US",13.8,0.0,0.0,0.0,0.0
2661,"Lampasas, Texas, US",27.6,0.0,0.0,0.0,0.0
2662,"La Salle, Texas, US",4.6,0.0,0.0,0.0,0.0
2663,"Lavaca, Texas, US",19.9,0.0,0.0,0.0,0.0
2664,"Lee, Texas, US",26.4,0.0,0.0,0.0,0.0
2665,"Leon, Texas, US",15.7,0.0,0.0,0.0,0.0
2666,"Liberty, Texas, US",65.3,0.0,0.0,0.0,0.0
2667,"Limestone, Texas, US",25.8,0.0,,0.0,0.0
